module,scope,path,container,boxDecoration,borderRadiusCircular,radiusCircular,edgeInsets,fixedWidth,fixedHeight,totalDivergence,exception,exceptionReason
launchpad,root_page,flutter_app/lib/features/launchpad/presentation/widgets/tools/launchpad_webhooks_subscription_list.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/hub/market_list_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/hub/market_overview_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/hub/market_overview_page_hero_stats_widgets.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/hub/market_overview_page_history_tools_widgets.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/hub/market_overview_page_movers_sectors_widgets.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
markets,root_page,flutter_app/lib/features/markets/presentation/pages/hub/markets_tablet_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/hub/watchlist_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/pair/market_depth_page.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
markets,root_page,flutter_app/lib/features/markets/presentation/pages/pair/market_heatmap_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/pair/pair_detail_page.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: orderbook
markets,root_page,flutter_app/lib/features/markets/presentation/pages/phone/market_list_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/portfolio/advanced_charts_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/portfolio/advanced_charts_page_indicator_drawing_widgets.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/portfolio/advanced_charts_page_signal_widgets.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/portfolio/advanced_charts_page_tabs_filters_widgets.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/portfolio/portfolio_tracker_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/portfolio/portfolio_tracker_page_holdings_widgets.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/portfolio/portfolio_tracker_page_overview_widgets.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/portfolio/portfolio_tracker_page_performance_widgets.dart,0,0,0,0,0,0,0,0,yes,allowed_source_keyword: custompainter
markets,root_page,flutter_app/lib/features/markets/presentation/pages/portfolio/price_alerts_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/research/market_news_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/research/social_sentiment_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/research/social_signals_page.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/research/social_signals_page_performance_widgets.dart,0,0,0,0,0,0,0,0,no,-
markets,root_page,flutter_app/lib/features/markets/presentation/pages/research/social_signals_page_signal_provider_widgets.dart,0,0,0,0,0,0,0,0,no,-
