file,line,owner,sourceWidget,classification,mode,fallback,highRisk,issue,notes
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_advanced_orders_page.dart","82","_StakingAdvancedOrdersPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_advanced_orders_page.dart","108","_StakingAdvancedOrdersPageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_analytics_page.dart","82","_StakingAnalyticsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnDashboard","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_analytics_page.dart","90","_StakingAnalyticsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnDashboard","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_analytics_page.dart","112","_StakingAnalyticsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_api_documentation_page.dart","79","_StakingApiDocumentationPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_api_documentation_page.dart","88","_StakingApiDocumentationPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_api_documentation_page.dart","113","_StakingApiDocumentationPageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_audit_reports_page.dart","67","_StakingAuditReportsPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_audit_reports_page.dart","76","_StakingAuditReportsPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_audit_reports_page.dart","102","_StakingAuditReportsPageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_auto_compound_page.dart","105","_StakingAutoCompoundPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_auto_compound_page.dart","114","_StakingAutoCompoundPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_auto_compound_page.dart","142","_StakingAutoCompoundPageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_community_governance_page.dart","52","StakingCommunityGovernancePage","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_community_governance_page.dart","61","StakingCommunityGovernancePage","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_community_governance_page.dart","84","StakingCommunityGovernancePage","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_contingency_plan_page.dart","53","StakingContingencyPlanPage","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnRiskDashboard","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_contingency_plan_page.dart","62","StakingContingencyPlanPage","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnRiskDashboard","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_contingency_plan_page.dart","85","StakingContingencyPlanPage","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_custody_page.dart","62","_StakingCustodyPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_custody_page.dart","71","_StakingCustodyPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_custody_page.dart","93","_StakingCustodyPageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_dashboard_page.dart","65","_StakingDashboardPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_dashboard_page.dart","73","_StakingDashboardPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_dashboard_page.dart","94","_StakingDashboardPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_data_export_page.dart","63","_StakingDataExportPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earn","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_data_export_page.dart","72","_StakingDataExportPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earn","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_data_export_page.dart","95","_StakingDataExportPageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_developer_console_page.dart","68","_StakingDeveloperConsolePageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_developer_console_page.dart","77","_StakingDeveloperConsolePageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_developer_console_page.dart","101","_StakingDeveloperConsolePageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earn_page.dart","86","_StakingEarnPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earn_page.dart","95","_StakingEarnPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earn_page.dart","112","_StakingEarnPageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earnings_calendar_page.dart","73","_StakingEarningsCalendarPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earnings_calendar_page.dart","81","_StakingEarningsCalendarPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_earnings_calendar_page.dart","109","_StakingEarningsCalendarPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_emergency_actions_page.dart","60","StakingEmergencyActionsPage","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_emergency_actions_page.dart","69","StakingEmergencyActionsPage","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_emergency_actions_page.dart","86","StakingEmergencyActionsPage","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_faq_page.dart","59","_StakingFAQPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_faq_page.dart","68","_StakingFAQPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_faq_page.dart","91","_StakingFAQPageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_forum_page.dart","49","StakingForumPage","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnCommunityGovernance","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_forum_page.dart","58","StakingForumPage","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnCommunityGovernance","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_forum_page.dart","80","StakingForumPage","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_guide_page.dart","65","_StakingGuidePageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_guide_page.dart","74","_StakingGuidePageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.earnStaking","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_guide_page.dart","99","_StakingGuidePageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/earn_staking/presentation/pages/staking/staking_history_page.dart","79","_StakingHistoryPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.earnDashboard","no","-","Back goes to an explicit parent route."
